module,GO_ID,term.x,pValue,FDR,ontology,sort(module),cluster,parent,score,size,term.y,parentTerm,termUniqueness,termUniquenessWithinCluster,termDispensability
pink,GO:0032467,positive regulation of cytokinesis,7.394631774640864e-5,0.016339891035031587,BP,pink,3,GO:0051301,1.7867508439506223,47,positive regulation of cytokinesis,cell division,0.5612127659574468,0.2642,0.792
pink,GO:0071840,cellular component organization or biogenesis,7.884633000677837e-5,0.017304008280962322,BP,pink,2,GO:0051276,1.7618532857340492,6791,cellular component organization or biogenesis,chromosome organization,0.8039574468085107,0.52416,0.562
pink,GO:0006974,DNA damage response,8.652735912984042e-5,0.018716622716474878,BP,pink,9,GO:0006974,1.7277725139270754,893,DNA damage response,DNA damage response,0.9476950354609929,0.402,0
pink,GO:0051052,regulation of DNA metabolic process,1.0537420144170079e-4,0.02209430630786442,BP,pink,5,GO:0006259,1.6557196293764553,525,regulation of DNA metabolic process,DNA metabolic process,0.8852198581560283,0.38970000000000005,0.854
pink,GO:0006302,double-strand break repair,1.0713962264866945e-4,0.022278129277203976,BP,pink,9,GO:0006974,1.652121280226205,312,double-strand break repair,DNA damage response,0.9044042553191489,0.41300000000000003,0.855
pink,GO:0000912,assembly of actomyosin apparatus involved in cytokinesis,1.1827452648216362e-4,0.02436887298597346,BP,pink,3,GO:0051301,1.6131645556446061,9,assembly of actomyosin apparatus involved in cytokinesis,cell division,0.6128510638297873,0.31010000000000004,0.697
pink,GO:0000915,actomyosin contractile ring assembly,1.1827452648216362e-4,0.02436887298597346,BP,pink,3,GO:0051301,1.6131645556446061,9,actomyosin contractile ring assembly,cell division,0.5959432624113475,0.28049999999999997,0.697
pink,GO:0051383,kinetochore organization,1.1941940510717524e-4,0.024559901537128354,BP,pink,2,GO:0051276,1.609773378653327,21,kinetochore organization,chromosome organization,0.7975319148936171,0.56164,0.697
pink,GO:1901976,regulation of cell cycle checkpoint,1.2095318841546997e-4,0.02480749894401289,BP,pink,1,GO:1903047,1.6054170184592131,44,regulation of cell cycle checkpoint,mitotic cell cycle process,0.5506382978723404,0.33034285714285716,0.612
pink,GO:0009987,cellular process,1.3100158965677653e-4,0.026318137704777696,BP,pink,10,GO:0009987,1.5797448450411067,17647,cellular process,cellular process,0.9704113475177305,1,0
pink,GO:0051984,positive regulation of chromosome segregation,1.6938085953128123e-4,0.03261936274990419,BP,pink,1,GO:1903047,1.4865245275662369,27,positive regulation of chromosome segregation,mitotic cell cycle process,0.5543900709219858,0.32520000000000004,0.59
pink,GO:1905820,positive regulation of chromosome separation,1.6938085953128123e-4,0.03261936274990419,BP,pink,1,GO:1903047,1.4865245275662369,29,positive regulation of chromosome separation,mitotic cell cycle process,0.548709219858156,0.3133285714285714,0.589
pink,GO:0006281,DNA repair,1.9698590144008352e-4,0.0369119511826389,BP,pink,9,GO:0006974,1.4328329971924163,609,DNA repair,DNA damage response,0.8972836879432624,0.385,0.939
pink,GO:0000077,DNA damage checkpoint signaling,2.0055169457367677e-4,0.037486717326236305,BP,pink,1,GO:1903047,1.426122588640089,125,DNA damage checkpoint signaling,mitotic cell cycle process,0.5009007092198581,0.27001428571428576,0.675
pink,GO:0044774,mitotic DNA integrity checkpoint signaling,2.1262337500290384e-4,0.03922318858087092,BP,pink,1,GO:1903047,1.4064571040188454,88,mitotic DNA integrity checkpoint signaling,mitotic cell cycle process,0.5070141843971632,0.26890000000000003,0.785
pink,GO:0044837,actomyosin contractile ring organization,2.3251124889037575e-4,0.04210021096481354,BP,pink,3,GO:0051301,1.375715727902459,10,actomyosin contractile ring organization,cell division,0.5970354609929078,0.30720000000000003,0.702
pink,GO:0055062,phosphate ion homeostasis,2.3251124889037575e-4,0.04210021096481354,BP,pink,11,GO:0055062,1.375715727902459,20,phosphate ion homeostasis,phosphate ion homeostasis,1,1,0
pink,GO:1901993,regulation of meiotic cell cycle phase transition,2.3251124889037575e-4,0.04210021096481354,BP,pink,1,GO:1903047,1.375715727902459,12,regulation of meiotic cell cycle phase transition,mitotic cell cycle process,0.5938014184397162,0.4108142857142857,0.554
pink,GO:0034508,centromere complex assembly,2.32855522561441e-4,0.042128736523726305,BP,pink,2,GO:0051276,1.3754215655349584,28,centromere complex assembly,chromosome organization,0.7872340425531915,0.52964,0.713
pink,GO:0048592,eye morphogenesis,2.4225194153574208e-4,0.04337655597609426,BP,pink,12,GO:0048592,1.3627449331875483,162,eye morphogenesis,eye morphogenesis,1,1,0
